hash,message,parents,is_merge,modified_files
75e92090ee43642ad0608edc8bc5d4dc5e84dec8,fix typo in quickstart,['7c01fbcd06c5d86c20bdc893a8caaba7ccb888f9'],False,['docs/quickstart.rst']
3dc6db9d0cfddcfb971c382b014bb56ac3761d3c,"Merge pull request #4835 from TehBrian/2.2.x

fix typo in quickstart","['0d8c8ba71bc6362e6ea9af08146dc97e1a0a8abc', '75e92090ee43642ad0608edc8bc5d4dc5e84dec8']",True,[]
5dfd2126a6d5210096ec6ba1ead471b79dc8bd17,Fixed inconsistent double spacing in docs/api.rst,['e7c82f9c47083b513b1f1b4cbc383c82c3084669'],False,['docs/api.rst']
2a54cfa5cecf4dd9f17525bf3ebae4d33a155776,Merge pull request #4847 from mhsmathew/patch-1,"['e7c82f9c47083b513b1f1b4cbc383c82c3084669', '5dfd2126a6d5210096ec6ba1ead471b79dc8bd17']",True,[]
d951a763fb90ff3edb5aede5198198ee5d30d44e,Fix backstick not rendering.,['618fdc86000d161d29bd8de70f998780474cfa28'],False,['docs/config.rst']
9a294a640141ea8ab108e5c0964d75d91a636c0a,Fix class-based views example,['618fdc86000d161d29bd8de70f998780474cfa28'],False,['docs/extensiondev.rst']
29697fffb4cf4d2f2eafae8ca6c049d530cde1a1,"Merge pull request #4883 from Dosenpfand/doc-extension-dev-2.2.x

Documentation: Fix class-based views example for Extension Development","['618fdc86000d161d29bd8de70f998780474cfa28', '9a294a640141ea8ab108e5c0964d75d91a636c0a']",True,[]
b5ec83b6970fe94450310d8fecd811a22d6287a7,"Merge pull request #4882 from Abdur-rahmaanJ/patch-4

Fix backtick not rendering.","['29697fffb4cf4d2f2eafae8ca6c049d530cde1a1', 'd951a763fb90ff3edb5aede5198198ee5d30d44e']",True,[]
dcdcac2f3a48d992a94dcc4598dccbd612dae099,"Merge pull request #4907 from rayanth/patch-1

Update api.rst","['3d4acf0ca07b8c513bac1f43c25b870ff6c071c9', '95b666871c7a89f2793952ea06d1c45e0ae5a38a']",True,[]
43ef559de3ecb1915aabe8156f357d7ac4cd22b3,Fix varname in docs,['dcdcac2f3a48d992a94dcc4598dccbd612dae099'],False,['docs/views.rst']
d36a379a0fa1f83e539da6f305c7fbaa9122e886,Merge pull request #4913 from ivanovmg/fix/var-name,"['dcdcac2f3a48d992a94dcc4598dccbd612dae099', '43ef559de3ecb1915aabe8156f357d7ac4cd22b3']",True,[]
6fcf6d00bd36f7c3c51115199615dc93c4a3007a,"Fix URL ""committing as you go""",['55cdb420a02e6d58386f37c748794e05aec0f2d2'],False,['CONTRIBUTING.rst']
d8fe178aa635c8cc584fae86435824bd97595100,"Merge pull request #4920 from ivanovmg/fix/link

Fix URL ""committing as you go""","['55cdb420a02e6d58386f37c748794e05aec0f2d2', '6fcf6d00bd36f7c3c51115199615dc93c4a3007a']",True,[]
677a0468481a0f620bdb217e8f1a24ebe94681e5,"Fix URL ""committing as you go""",['55cdb420a02e6d58386f37c748794e05aec0f2d2'],False,['CONTRIBUTING.rst']
d9e56c7f4b04b050b28cf90778f44dcb2e0287f4,"Merge pull request #4920 from ivanovmg/fix/link

Fix URL ""committing as you go""","['d8fe178aa635c8cc584fae86435824bd97595100', '677a0468481a0f620bdb217e8f1a24ebe94681e5']",True,[]
631b6dd54619f5e71134297e3daa9bdbd1bc123b,"Merge pull request #4921 from ivanovmg/fix/template_folder

Allow pathlib.Path for template_folder","['d9e56c7f4b04b050b28cf90778f44dcb2e0287f4', '09112cfc477a270f4b2990e1daf39db1dbe30e98']",True,[]
4bc0e4943dfa637361aec2bb18dc9e1fabeaad12,Add --debug option to flask run,['79032ca5f1c4747e5aeaa193bdeb2e4eae410ea6'],False,"['CHANGES.rst', 'src/flask/cli.py']"
bd26928fdb2476fca62f0e621e8f2870250ac2bc,Prefer flask run --debug in docs,['4bc0e4943dfa637361aec2bb18dc9e1fabeaad12'],False,"['docs/_static/pycharm-run-config.png', 'docs/cli.rst', 'docs/config.rst', 'docs/debugging.rst', 'docs/quickstart.rst', 'docs/server.rst', 'docs/tutorial/factory.rst', 'examples/tutorial/README.rst', 'src/flask/cli.py']"
229dcbb5ce3fd935974d923be84ad1bf9efb61e8,"Merge pull request #4779 from greyli/add-debug-to-run

Add `--debug` option to flask run","['79032ca5f1c4747e5aeaa193bdeb2e4eae410ea6', 'bd26928fdb2476fca62f0e621e8f2870250ac2bc']",True,[]
4d69165ab6e17fa754139d348cdfd9edacbcb999,revert run debug docs,['229dcbb5ce3fd935974d923be84ad1bf9efb61e8'],False,"['docs/cli.rst', 'docs/config.rst', 'docs/debugging.rst', 'docs/quickstart.rst', 'docs/server.rst', 'docs/tutorial/factory.rst', 'examples/tutorial/README.rst']"
74e5263c88e51bb442879ab863a5d03292fc0a33,new run debug docs,['eeebb5adc7bc30c79975dece8119b82ddc063130'],False,"['docs/cli.rst', 'docs/config.rst', 'docs/debugging.rst', 'docs/quickstart.rst', 'docs/server.rst', 'docs/tutorial/factory.rst', 'examples/tutorial/README.rst']"
d7b6c1f6703df405c69da45e7e0ba3d1aed512ce,"Fix subdomain inheritance for nested blueprints.

Fixes #4834",['fa1ee7066807c21256e90089731c548b313394d2'],False,"['src/flask/blueprints.py', 'tests/test_blueprints.py']"
cabda5935322d75e7aedb3ee6d59fb7ab62bd674,"Ensure that blueprint subdomains suffix-chain

This ensures that a child's subdomain prefixs any parent subdomain
such that the full domain is child.parent.domain.tld and onwards with
further nesting. This makes the most sense to users and mimics how
url_prefixes work (although subdomains suffix).",['d7b6c1f6703df405c69da45e7e0ba3d1aed512ce'],False,"['CHANGES.rst', 'docs/blueprints.rst', 'src/flask/blueprints.py', 'tests/test_blueprints.py']"
836866dc19218832cf02f8b04911060ac92bfc0b,"Merge pull request #4935 from pgjones/subdomain

Fix subdomain inheritance for nested blueprints","['fa1ee7066807c21256e90089731c548b313394d2', 'cabda5935322d75e7aedb3ee6d59fb7ab62bd674']",True,[]
8bfc0581e7b81240b3d672da73e9a0a2e848c3b3,"Merge pull request #4942 from bhushan-mohanraj/patch-2

Clarify the docstring for `View.as_view`.","['4a0f658897dfcb86fad09d0411e74f0658ae72f1', 'a7487701999fee55bb76a393e72c96ac8e277fcf']",True,[]
261e4a6cf287180b69c4db407791e43ce90e50ad,fix flake8 bugbear errors,['8f13f5b6d672f1ba434f9c8ebe2c1b1dd385962e'],False,"['.flake8', 'tests/test_appctx.py', 'tests/test_basic.py']"
d93760d8bd6e367faefe9ad550f753e32ef9a12d,Fix function argument name,['39fc0c6badd3e9d2537c7baa765d9cc80a8a8d47'],False,['docs/views.rst']
74c256872b5f0be65e9f71b91a73ac4b02647298,"Bump actions/cache from 3.2.3 to 3.2.4

Bumps [actions/cache](https://github.com/actions/cache) from 3.2.3 to 3.2.4.
- [Release notes](https://github.com/actions/cache/releases)
- [Changelog](https://github.com/actions/cache/blob/main/RELEASES.md)
- [Commits](https://github.com/actions/cache/compare/58c146cc91c5b9e778e71775dfe9bf1442ad9a12...627f0f41f6904a5b1efbaed9f96d9eb58e92e920)

---
updated-dependencies:
- dependency-name: actions/cache
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",['ef85270d9ada6d9b25beabb4602047fc91eef2f9'],False,['.github/workflows/tests.yaml']
9abe28130d4f0aff48b4f9931ebc15bd7617f19f,fix doc,['39fc0c6badd3e9d2537c7baa765d9cc80a8a8d47'],False,['docs/patterns/appfactories.rst']
f45bc5995cb33cb47afcd5f2683924e84ef01516,"Merge pull request #4960 from owgreen/fix_appfactories_doc

Fix appfactories doc","['39fc0c6badd3e9d2537c7baa765d9cc80a8a8d47', '9abe28130d4f0aff48b4f9931ebc15bd7617f19f']",True,[]
3502cc951bc8b16ffb7fc90d8cecf059b214a167,"Merge pull request #4952 from muffinmad/patch-1

Fix function argument name","['f45bc5995cb33cb47afcd5f2683924e84ef01516', 'd93760d8bd6e367faefe9ad550f753e32ef9a12d']",True,[]
a15da89dbb4be39be09ed7e5b57a22acfb117e6d,"[pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.ci",['c1d01f69994e87489d04c3218a417f517ab6c88e'],False,['tests/test_reqctx.py']
428d9430bc69031150a8d50ac8af17cc8082ea4e,Fix command-line formatting,['dd2423ebdec3b58db0dea58897d321c7c629c1b3'],False,['docs/patterns/packages.rst']
761e02ef67f9c689d899325dbafb7afdf6e495c6,"Merge pull request #4966 from ivanovmg/fix/cmd-format

Fix command-line formatting","['dd2423ebdec3b58db0dea58897d321c7c629c1b3', '428d9430bc69031150a8d50ac8af17cc8082ea4e']",True,[]
ba2b3094d1a8177059ea68853a48fcd5e90920fe,fix test client arg for query string example,['129568f7f4197bdcec9b8eb96f1f4d55f9519c83'],False,['docs/reqcontext.rst']
f425c117e2a0309da7faa149090936733a65c57c,"Merge pull request #4972 from pallets/docs-push-reqctx

fix test client arg for query string example","['129568f7f4197bdcec9b8eb96f1f4d55f9519c83', 'ba2b3094d1a8177059ea68853a48fcd5e90920fe']",True,[]
24df8fc89d5659d041b91b30a2ada9de49ec2264,"show 'run --debug' in docs

Reverts commit 4d69165ab6e17fa754139d348cdfd9edacbcb999. Now that a
release has this option, it's ok to show it in the docs. It had been
reverted because the 2.2.x docs showed it before 2.2.3 was released.",['b945f988f94fd6f84fef31bd0bb668d71780f78b'],False,"['docs/cli.rst', 'docs/config.rst', 'docs/debugging.rst', 'docs/quickstart.rst', 'docs/server.rst', 'docs/tutorial/factory.rst', 'examples/celery/README.md', 'examples/tutorial/README.rst']"
fc03d0dfab64945169e1114cdc1fb39519a1e0c1,setup method on registered blueprint is error,['2a33c1785412075c09f9f55b3e25f2bc995ca461'],False,"['CHANGES.rst', 'src/flask/blueprints.py']"
b8eb83940cc46e1499f8e4194f688f193232eedb,"Bump actions/cache from 3.2.4 to 3.2.6

Bumps [actions/cache](https://github.com/actions/cache) from 3.2.4 to 3.2.6.
- [Release notes](https://github.com/actions/cache/releases)
- [Changelog](https://github.com/actions/cache/blob/main/RELEASES.md)
- [Commits](https://github.com/actions/cache/compare/627f0f41f6904a5b1efbaed9f96d9eb58e92e920...69d9d449aced6a2ede0bc19182fadc3a0a42d2b0)

---
updated-dependencies:
- dependency-name: actions/cache
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",['5cdfeae2e82541577e17f5179d91775550e34ebd'],False,['.github/workflows/tests.yaml']
a5f30b157df2c62415a2d22758a1e4141ecdc9ed,"Merge pull request #5020 from gultas/patch-1

Update installation.rst","['736b5f9ff8564dee7e953987c7ef10c58146afa1', '0bc6be604d465406c5909b13162e7097ab0ea2f8']",True,[]
daf6966c89b280725439d2951beb88640c473154,"Merge pull request #5037 from pamelafox/patch-1

Fix typo in appfactories.rst code block","['a361ef6368a27a8fccad2da227089fc1d05f5678', '15f2ca2c24c63533219312600942248d3513a670']",True,[]
c67bfe551d016b15d0a2df89c985d8030387bf1e,fix parentheses,['694183ce22a0f63f5e5020dd799c2bd4dd5272a1'],False,['docs/deploying/eventlet.rst']
9a4d370ea221b13d7fff5e2120007986c08f85fb,fix typo,['6931b252935188744415b301ab2e3d3bd5ee5498'],False,['CONTRIBUTING.rst']
5bba529dfc9021a3df8fba96658a05f605e20afe,document passthrough_errors,['87698a2d5d67bfd828e268f01884bcbbe33d2076'],False,['docs/debugging.rst']
a1d0eda7891917fdea272ac06a85cc2903824d17,"Merge pull request #5066 from pallets/docs-passthrough

document passthrough_errors","['87698a2d5d67bfd828e268f01884bcbbe33d2076', '5bba529dfc9021a3df8fba96658a05f605e20afe']",True,[]
0ec9192cf25f5187d6521f2539489fa8d55336bb,fix importing Markup from flask,['345f18442ceb29f9e365af99fc85bdc5986323d2'],False,"['CHANGES.rst', 'src/flask/__init__.py']"
0867dce42c1a193bfe7fb5f92f0ccaa622643f48,"Merge pull request #5085 from lucaswerkmeister/patch-1

Fix importing Markup from flask","['345f18442ceb29f9e365af99fc85bdc5986323d2', '0ec9192cf25f5187d6521f2539489fa8d55336bb']",True,[]
9532cba45d2339e90ebf04f178b1e4f2064e7328,fix mypy finding,['0bc7356ce1ae11e633426902aba76d525f4523da'],False,['src/flask/app.py']
0afeb1d11cad9aa42ef25cc20b10dcd67c8cf3c9,fix release date,['4cf8b78c6c674048a393acf0280f08761a5cb2a5'],False,['CHANGES.rst']
ec8ca69195174a6526a6006d804841c0124eeccf,"Bump pypa/gh-action-pypi-publish from 1.8.4 to 1.8.5

Bumps [pypa/gh-action-pypi-publish](https://github.com/pypa/gh-action-pypi-publish) from 1.8.4 to 1.8.5.
- [Release notes](https://github.com/pypa/gh-action-pypi-publish/releases)
- [Commits](https://github.com/pypa/gh-action-pypi-publish/compare/29930c9cf57955dc1b98162d0d8bc3ec80d9e75c...0bf742be3ebe032c25dd15117957dc15d0cfc38d)

---
updated-dependencies:
- dependency-name: pypa/gh-action-pypi-publish
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",['0afeb1d11cad9aa42ef25cc20b10dcd67c8cf3c9'],False,['.github/workflows/publish.yaml']
dcd25d8f07be14508c7f8182d9f9cc4365eb96fe,"Bump actions/checkout from 3.5.0 to 3.5.2

Bumps [actions/checkout](https://github.com/actions/checkout) from 3.5.0 to 3.5.2.
- [Release notes](https://github.com/actions/checkout/releases)
- [Changelog](https://github.com/actions/checkout/blob/main/CHANGELOG.md)
- [Commits](https://github.com/actions/checkout/compare/8f4b7f84864484a7bf31766abe9204da3cbe65b3...8e5e7e5ab8b370d6c329ec480221332ada57f0ab)

---
updated-dependencies:
- dependency-name: actions/checkout
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",['1e160c199bc5e76133e77f7cf0a16d21ae956078'],False,"['.github/workflows/publish.yaml', '.github/workflows/tests.yaml']"
55332be325a9f1a5882a309951f1f7db510036dd,docs: fix wrong JS syntax (#5136),['b80baaf35985a9a48f2db903a21b6ee7e7cc7340'],False,['docs/patterns/javascript.rst']
ae07dead24d5aa81b4ee9e3f0550eabb173f5455,Merge pull request #5140 from Jeroendevr/patch-1,"['55332be325a9f1a5882a309951f1f7db510036dd', '0f477df86a8c953cb5e4df0bd90266345140b114']",True,[]
fc74a114b3afe87284467f2ccdbeb7a4a8badbc4,"Bump pypa/gh-action-pypi-publish from 1.8.5 to 1.8.6

Bumps [pypa/gh-action-pypi-publish](https://github.com/pypa/gh-action-pypi-publish) from 1.8.5 to 1.8.6.
- [Release notes](https://github.com/pypa/gh-action-pypi-publish/releases)
- [Commits](https://github.com/pypa/gh-action-pypi-publish/compare/0bf742be3ebe032c25dd15117957dc15d0cfc38d...a56da0b891b3dc519c7ee3284aff1fad93cc8598)

---
updated-dependencies:
- dependency-name: pypa/gh-action-pypi-publish
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",['31fd9c87912a7020a00d83d2135559433173708c'],False,['.github/workflows/publish.yaml']
18e703bc9341b8066e2b277af5d37b13f5bd3aef,"Bump actions/setup-python from 4.6.0 to 4.6.1

Bumps [actions/setup-python](https://github.com/actions/setup-python) from 4.6.0 to 4.6.1.
- [Release notes](https://github.com/actions/setup-python/releases)
- [Commits](https://github.com/actions/setup-python/compare/57ded4d7d5e986d7296eab16560982c6dd7c923b...bd6b4b6205c4dbad673328db7b31b7fab9e241c0)

---
updated-dependencies:
- dependency-name: actions/setup-python
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",['31fd9c87912a7020a00d83d2135559433173708c'],False,"['.github/workflows/publish.yaml', '.github/workflows/tests.yaml']"
bda295d37fa3809c95a93d01dd605d0222109889,fix use of importlib.util.find_spec,['c8cf4694c60f0d81809468a1b45ec730496cc546'],False,"['CHANGES.rst', 'src/flask/helpers.py', 'src/flask/scaffold.py']"
4be9f521425b7ad659b182c319dc3afb8fe64f53,fix use of `importlib.util.find_spec` (#5161),"['c8cf4694c60f0d81809468a1b45ec730496cc546', 'bda295d37fa3809c95a93d01dd605d0222109889']",True,[]
aea13d5a100b03758fecb88a34daeab4f8aa8426,fix typo in errorhandling doc,['f39c71609e9372bec8beb01c5aea3957ec2d1a9b'],False,['docs/errorhandling.rst']
09789f2a34633be446f7fa04955e55a373b36302,fix typo in errorhandling doc (#5180),"['f39c71609e9372bec8beb01c5aea3957ec2d1a9b', 'aea13d5a100b03758fecb88a34daeab4f8aa8426']",True,[]
47a89da558e240148ced28ddcc4e709a4be4955a,"Bump pypa/gh-action-pypi-publish from 1.8.6 to 1.8.7

Bumps [pypa/gh-action-pypi-publish](https://github.com/pypa/gh-action-pypi-publish) from 1.8.6 to 1.8.7.
- [Release notes](https://github.com/pypa/gh-action-pypi-publish/releases)
- [Commits](https://github.com/pypa/gh-action-pypi-publish/compare/a56da0b891b3dc519c7ee3284aff1fad93cc8598...f5622bde02b04381239da3573277701ceca8f6a0)

---
updated-dependencies:
- dependency-name: pypa/gh-action-pypi-publish
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",['15a0d4afd481a7f8f7dcf3b45da7175ed14226c5'],False,['.github/workflows/publish.yaml']
f62580b947e3be4d8b5ef5fa486d1472884aacd5,"Bump dessant/lock-threads from 4.0.0 to 4.0.1

Bumps [dessant/lock-threads](https://github.com/dessant/lock-threads) from 4.0.0 to 4.0.1.
- [Release notes](https://github.com/dessant/lock-threads/releases)
- [Changelog](https://github.com/dessant/lock-threads/blob/main/CHANGELOG.md)
- [Commits](https://github.com/dessant/lock-threads/compare/c1b35aecc5cdb1a34539d14196df55838bb2f836...be8aa5be94131386884a6da4189effda9b14aa21)

---
updated-dependencies:
- dependency-name: dessant/lock-threads
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",['15a0d4afd481a7f8f7dcf3b45da7175ed14226c5'],False,['.github/workflows/lock.yaml']
1ce4d95de92fdd9423c295bf9b63117817fab3bf,"Bump actions/checkout from 3.5.2 to 3.5.3

Bumps [actions/checkout](https://github.com/actions/checkout) from 3.5.2 to 3.5.3.
- [Release notes](https://github.com/actions/checkout/releases)
- [Changelog](https://github.com/actions/checkout/blob/main/CHANGELOG.md)
- [Commits](https://github.com/actions/checkout/compare/8e5e7e5ab8b370d6c329ec480221332ada57f0ab...c85c95e3d7251135ab7dc9ce3241c5835cc595a9)

---
updated-dependencies:
- dependency-name: actions/checkout
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",['15a0d4afd481a7f8f7dcf3b45da7175ed14226c5'],False,"['.github/workflows/publish.yaml', '.github/workflows/tests.yaml']"
dcc86ebfce71bf2829bce429134d6424355f159a,"Bump pypa/gh-action-pypi-publish from 1.8.7 to 1.8.8

Bumps [pypa/gh-action-pypi-publish](https://github.com/pypa/gh-action-pypi-publish) from 1.8.7 to 1.8.8.
- [Release notes](https://github.com/pypa/gh-action-pypi-publish/releases)
- [Commits](https://github.com/pypa/gh-action-pypi-publish/compare/f5622bde02b04381239da3573277701ceca8f6a0...f8c70e705ffc13c3b4d1221169b84f12a75d6ca8)

---
updated-dependencies:
- dependency-name: pypa/gh-action-pypi-publish
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",['cb825687a592709f902f3d320d93987a0546fd28'],False,['.github/workflows/publish.yaml']
c49ce2e1eb8b598e724388bead0943837bab8027,fix flake8 bugbear findings,['3237fff4b86227a84913d3885b600738bb9479a0'],False,['tests/test_basic.py']
826514b8eb18f6c314cf566630253d35c89e42c3,fix flake8 bugbear findings,['6d266f63633f5f127165d4ef836db14a59bbc106'],False,['tests/test_basic.py']
aa6d4c3e92bd11a7d449f49f524e54bbb88b89c0,update dispatch-by-path example,['826514b8eb18f6c314cf566630253d35c89e42c3'],False,['docs/patterns/appdispatch.rst']
02736640095ed6d5a4a409a9658eaca373fd1d48,Update dispatch by path example (#5217),"['826514b8eb18f6c314cf566630253d35c89e42c3', 'a887e179b8af6a9c582a7918f9f8499ab58032cc']",True,[]
80cf589a26d792820f135591eb8007bca891bf4f,"Correct the error handler typing

It may also be awaitable, as invocations are wrapped in ensure_sync.",['cc80a47f5be6c60e53c42ef9378e6db3b0e183b1'],False,['src/flask/typing.py']
24c6508d39ad7fabd4c017b9a47d12539ea6b708,"Bump pypa/gh-action-pypi-publish from 1.8.8 to 1.8.10

Bumps [pypa/gh-action-pypi-publish](https://github.com/pypa/gh-action-pypi-publish) from 1.8.8 to 1.8.10.
- [Release notes](https://github.com/pypa/gh-action-pypi-publish/releases)
- [Commits](https://github.com/pypa/gh-action-pypi-publish/compare/f8c70e705ffc13c3b4d1221169b84f12a75d6ca8...b7f401de30cb6434a1e19f805ff006643653240e)

---
updated-dependencies:
- dependency-name: pypa/gh-action-pypi-publish
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",['faef9a0fcef307f1a1c380a477b392fa4371d83d'],False,['.github/workflows/publish.yaml']
b7c1290528f907c9f41afcdfd33a2227c73e26d3,Fix wrong spelling of JS method .innerHTML,['8037487165a196015a646de25cbce6d0351c8fc4'],False,['docs/patterns/javascript.rst']
bb9937593de3917d17c2da1fc55489f10bb3c8b2,docs/testing.rst: fix follow_redirects sample code,['541bc8dfc2263cfa1ab2f209ce6132e1835cac9b'],False,['docs/testing.rst']
beedaa4eff3919f250fad49a5092cf07c4d638e1,docs/testing.rst: fix follow_redirects sample code (#5303),"['541bc8dfc2263cfa1ab2f209ce6132e1835cac9b', 'bb9937593de3917d17c2da1fc55489f10bb3c8b2']",True,[]
be6ec06894b55b1b5a360ce3f8178c7963332ccd,Fix link to Hypercorn in docs/deploying/asgi.rst - they moved from gitlab from github.,['14232513fd618be02e0ab4b223f3105fcdde3cfe'],False,['docs/deploying/asgi.rst']
4431ada1a2615c30fedf200b28cbb80c38250e7c,"Bump the github-actions group with 4 updates

Bumps the github-actions group with 4 updates: [actions/checkout](https://github.com/actions/checkout), [actions/setup-python](https://github.com/actions/setup-python), [actions/upload-artifact](https://github.com/actions/upload-artifact) and [actions/cache](https://github.com/actions/cache).


Updates `actions/checkout` from 3.6.0 to 4.1.1
- [Release notes](https://github.com/actions/checkout/releases)
- [Changelog](https://github.com/actions/checkout/blob/main/CHANGELOG.md)
- [Commits](https://github.com/actions/checkout/compare/f43a0e5ff2bd294095638e18286ca9a3d1956744...b4ffde65f46336ab88eb53be808477a3936bae11)

Updates `actions/setup-python` from 4.7.0 to 4.7.1
- [Release notes](https://github.com/actions/setup-python/releases)
- [Commits](https://github.com/actions/setup-python/compare/61a6322f88396a6271a6ee3565807d608ecaddd1...65d7f2d534ac1bc67fcd62888c5f4f3d2cb2b236)

Updates `actions/upload-artifact` from 3.1.2 to 3.1.3
- [Release notes](https://github.com/actions/upload-artifact/releases)
- [Commits](https://github.com/actions/upload-artifact/compare/0b7f8abb1508181956e8e162db84b466c27e18ce...a8a3f3ad30e3422c9c7b888a15615d19a852ae32)

Updates `actions/cache` from 3.3.1 to 3.3.2
- [Release notes](https://github.com/actions/cache/releases)
- [Changelog](https://github.com/actions/cache/blob/main/RELEASES.md)
- [Commits](https://github.com/actions/cache/compare/88522ab9f39a2ea568f7027eddc7d8d8bc9d59c8...704facf57e6136b1bc63b828d79edcd491f0ee84)

---
updated-dependencies:
- dependency-name: actions/checkout
  dependency-type: direct:production
  update-type: version-update:semver-major
  dependency-group: github-actions
- dependency-name: actions/setup-python
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: github-actions
- dependency-name: actions/upload-artifact
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: github-actions
- dependency-name: actions/cache
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: github-actions
...

Signed-off-by: dependabot[bot] <support@github.com>",['24653528ccb2b5ff017dd9b0d4afabfe93e2ea43'],False,"['.github/workflows/publish.yaml', '.github/workflows/tests.yaml']"
4104f29956b16f3e351462651ec3c6cc5a0dd069,type hint fix for flask.send_file,['66743d4f9d865775258c845db339d3fcccd016b5'],False,"['CHANGES.rst', 'src/flask/helpers.py']"
b97165db75c6f4e99c3307b4a5a1f3b0d9f4de25,type hint fix for flask.send_file (#5336),"['66743d4f9d865775258c845db339d3fcccd016b5', '4104f29956b16f3e351462651ec3c6cc5a0dd069']",True,[]
78ced0093ade22a5de43ce3da98a4c2526022fbf,"Bump the github-actions group with 2 updates

Bumps the github-actions group with 2 updates: [dessant/lock-threads](https://github.com/dessant/lock-threads) and [pypa/gh-action-pypi-publish](https://github.com/pypa/gh-action-pypi-publish).


Updates `dessant/lock-threads` from 4.0.1 to 5.0.1
- [Release notes](https://github.com/dessant/lock-threads/releases)
- [Changelog](https://github.com/dessant/lock-threads/blob/main/CHANGELOG.md)
- [Commits](https://github.com/dessant/lock-threads/compare/be8aa5be94131386884a6da4189effda9b14aa21...1bf7ec25051fe7c00bdd17e6a7cf3d7bfb7dc771)

Updates `pypa/gh-action-pypi-publish` from 1.8.10 to 1.8.11
- [Release notes](https://github.com/pypa/gh-action-pypi-publish/releases)
- [Commits](https://github.com/pypa/gh-action-pypi-publish/compare/b7f401de30cb6434a1e19f805ff006643653240e...2f6f737ca5f74c637829c0f5c3acd0e29ea5e8bf)

---
updated-dependencies:
- dependency-name: dessant/lock-threads
  dependency-type: direct:production
  update-type: version-update:semver-major
  dependency-group: github-actions
- dependency-name: pypa/gh-action-pypi-publish
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: github-actions
...

Signed-off-by: dependabot[bot] <support@github.com>",['d61198941adcb191ddb591f08d7d912e40bde8bc'],False,"['.github/workflows/lock.yaml', '.github/workflows/publish.yaml']"
b55ccae72aba110ae08e8ef0a9cfb8649750594a,"Bump the python-requirements group in /requirements with 3 updates

Bumps the python-requirements group in /requirements with 3 updates: [cryptography](https://github.com/pyca/cryptography), [mypy](https://github.com/python/mypy) and [tox](https://github.com/tox-dev/tox).

Updates `cryptography` from 41.0.5 to 41.0.7
- [Changelog](https://github.com/pyca/cryptography/blob/main/CHANGELOG.rst)
- [Commits](https://github.com/pyca/cryptography/compare/41.0.5...41.0.7)

Updates `mypy` from 1.6.1 to 1.7.1
- [Changelog](https://github.com/python/mypy/blob/master/CHANGELOG.md)
- [Commits](https://github.com/python/mypy/compare/v1.6.1...v1.7.1)

Updates `tox` from 4.11.3 to 4.11.4
- [Release notes](https://github.com/tox-dev/tox/releases)
- [Changelog](https://github.com/tox-dev/tox/blob/main/docs/changelog.rst)
- [Commits](https://github.com/tox-dev/tox/compare/4.11.3...4.11.4)

---
updated-dependencies:
- dependency-name: cryptography
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: python-requirements
- dependency-name: mypy
  dependency-type: direct:production
  update-type: version-update:semver-minor
  dependency-group: python-requirements
- dependency-name: tox
  dependency-type: direct:development
  update-type: version-update:semver-patch
  dependency-group: python-requirements
...

Signed-off-by: dependabot[bot] <support@github.com>",['089f6a1c50ea2b18287106ecd357522bab200510'],False,"['requirements/dev.txt', 'requirements/typing.txt', 'src/flask/helpers.py']"
1d5abfadd7132c9a78e14e5ba6c07aed47115280,Fixing issue 5342: 'The double quote is missing in the string',['b97165db75c6f4e99c3307b4a5a1f3b0d9f4de25'],False,"['CHANGES.rst', 'src/flask/cli.py']"
05eebe36abe923d065133792f14d4ab6c07336a0,fix missing quote in `--key` error message (#5344),"['b97165db75c6f4e99c3307b4a5a1f3b0d9f4de25', '1d5abfadd7132c9a78e14e5ba6c07aed47115280']",True,[]
